,ESR1,AURKA,ERBB2,Subtype
423,0.0,0.5347315711242892,0.8099966922278861,HER2+
424,0.0526155290921002,0.4592402771868965,0.1979184260826895,Basal
425,0.1691633438218898,0.4504697091055116,0.3274871376117858,Basal
426,0.2601122937499687,0.6335640571997229,0.3132572140602001,Basal
427,0.7251588211095671,0.4480220905172688,0.2835624793416479,Normal Like
428,0.8160197718532569,0.3076214137543193,0.4390878217221546,LumA
429,0.7385212685044469,0.3841745296521913,0.4126313300130529,LumA
430,0.5341268411561944,0.3294638163234752,0.4954017502384594,LumA
431,0.6742957626700075,0.2488153046109199,0.4305040080759584,LumA
432,0.0621282341206675,0.3970358097606912,0.3674846550257085,Basal
433,0.7691243400161777,0.4205797133650957,0.3624767079430589,LumB
434,0.6517662785729205,0.1916101208551461,0.3640879548165321,LumA
435,0.805652610599937,0.2539587860255237,0.3131654658458806,LumA
436,0.7712577623932027,0.4016979923370991,0.4235034675026679,LumB
437,0.8598396687005717,0.4090798678757156,0.5253618501441247,LumB
438,0.6261221700270382,0.3801841744933527,0.3825705568718127,LumB
439,0.7605066711059316,0.3392101263115197,0.3202113583111457,LumB
440,0.6686027097852139,0.444672990869511,0.4846512188016915,LumB
441,0.7618557314506317,0.2619889438143776,0.3760050837204828,LumA
442,0.4662638750757613,0.3990259344475657,0.525125315473282,HER2+
443,0.5454760646362373,0.505354629722629,0.5890041257523174,HER2+
444,0.5706785622931743,0.1639057031179473,0.3248051872194663,Normal Like
445,0.591226966667387,0.1615466038599751,0.458335801258366,LumA
446,0.6001309774730633,0.2896599369184871,0.3139849151543703,LumA
447,0.7517872231472561,0.3257761262203563,0.5183564942875085,LumA
448,0.0152527247237368,0.424491202329203,0.2413147688239836,Basal
449,0.9075360129948508,0.3997155562446629,0.3986747848362642,LumB
450,0.5804366857848129,0.4935846397403156,0.41483797208463,LumA
451,0.6238021970938018,0.426696068236632,0.2984924691669227,LumB
452,0.630568492107308,0.127544203871275,0.4640273019063339,Normal Like
453,0.6934002368538862,0.3507583009951243,0.3980648010587442,LumA
454,0.1428703838256038,0.3548098552585839,0.3258931449008712,Basal
455,0.0994711559226431,0.6535223768072513,0.796268622302739,HER2+
456,0.2729477373807042,0.0483100251362506,0.3712977853912899,Normal
457,0.5347071146645522,0.4442250435426657,0.414830993396155,HER2+
458,0.516781083797556,0.5543162140736689,0.3914778208566564,LumB
459,0.1257589449793113,0.3676495645244429,0.6868906957992924,HER2+
460,0.4102193641656023,0.1123493642763681,0.3656438270848459,LumA
461,0.7127777959558553,0.2685954836113163,0.3492824709865578,LumB
462,0.3669865294192126,0.3286870715357739,0.3763388519272735,LumA
463,0.844325835623531,0.2839951209147711,0.310867209934215,LumB
464,0.4424541159367648,0.0729614800915346,0.3437613403527793,Normal Like
465,0.1087209324634084,0.4965967931901145,0.675952017415815,HER2+
466,0.5504032119612643,0.3234059690809912,0.5136855817716938,HER2+
467,0.6287931200819752,0.1793034565821951,0.3569532175484434,LumA
468,0.084678053151368,0.3740776934590056,0.2190851131086932,Basal
469,0.6876291119293827,0.5452210414111356,0.4053530058822343,LumB
470,0.7679563683816909,0.4431940398216673,0.3235713422094047,LumB
471,0.1572931481919926,0.0816193920725262,0.3331220707502335,Normal Like
472,0.5742335921135012,0.2333698955342064,0.5432039927111759,LumA
473,0.4992479320007748,0.2702624187729107,0.4901706154420641,LumA
474,0.4940667683273093,0.3287412389832623,0.3567932963682282,LumB
475,1.0,0.406919830936042,0.4240216859698662,LumB
476,0.6569460459368381,0.468220697740543,0.4614402992906595,LumB
477,0.454713097306669,0.2740006364285012,0.4513452717532729,LumB
478,0.808080263500967,0.3718592361601193,0.3802841852076374,LumB
479,0.8438876593543191,0.1840073162475065,0.4588064941771931,LumA
480,0.9275995563691242,0.2920378666340084,0.3506458555283022,LumB
481,0.7329472731776732,0.585537855288582,0.4261394826142742,LumB
482,0.7238696882034528,0.430317360176584,0.4040797674766819,LumB
483,0.7133570012343396,0.3436649908328691,0.3640492069071078,LumB
484,0.7677768315006593,0.1658441185332894,0.3334599928064182,LumA
485,0.4724758785497395,0.2062035416835918,0.2787700450661429,Normal Like
486,0.5016271672858673,0.4404928827391208,0.3089924839684228,LumB
487,0.3760586961765143,0.3701440296033161,0.3237038358391558,Normal Like
488,0.027662634189965,0.4641884636478045,0.7562357476353208,HER2+
489,0.511798114824256,0.2356395974590707,0.2214886351011881,LumB
490,0.7446238802116539,0.2137762262079111,0.5108905293046391,LumA
491,0.5625812700755115,0.1157259110908072,0.5458283643014534,LumA
492,0.7138367442965076,0.2499989158454523,0.4371482896555486,LumA
493,0.2325520398612235,0.4767295632715734,0.3485627132314446,Basal
494,0.8012595323550732,0.1841845110374444,0.4680557773856598,LumA
495,0.7193612205822483,0.3554067462099963,0.3300044325901967,LumB
496,0.8016462344431956,0.2750804162825117,0.314815604639697,LumB
497,0.697060920220871,0.3009324974622864,0.3974913183455595,LumA
498,0.7292169407272524,0.4069835943634217,0.5609654358217525,HER2+
499,0.8710440331166915,0.1890415072054012,0.5030553804392458,LumA
500,0.6190136728748374,0.4635191784097854,0.5158681899219985,LumB
501,0.7314301287085276,0.1221624496121958,0.4023776495729946,Normal Like
502,0.0636819786957879,0.4225807480536109,0.7830099193880264,HER2+
503,0.2087800873106289,0.5325485074717282,0.4074746390078387,Basal
504,0.8039001843460494,0.2339452192679293,0.4274841473206272,LumA
505,0.6244427443484502,0.2009802896268307,0.3535657605231495,LumA
506,0.4408432593731912,0.3434974759722408,0.4079784232452664,Normal Like
507,0.830289928292776,0.4316600077368572,0.4386039398717051,LumB
508,0.7465140047099283,0.1007495688193015,0.4884871530699472,LumA
509,0.1130428322582369,0.6451756867273569,0.3778643662379384,Basal
510,0.5467330761951498,0.3579700637760208,0.4542139363848558,HER2+
511,0.5118011329326496,0.4596264673490143,0.8208107501908395,LumB
512,0.6943233574867068,0.2554607309764475,0.3689778443289327,LumA
513,0.7263535333747069,0.1382098279766969,0.3744075089505629,LumA
514,0.5847866800932402,0.129947869924491,0.5188571804624792,LumA
515,0.4492252072123961,0.152837045865579,0.2932412785587827,Normal Like
516,0.6968974069125523,0.1447931601368213,0.4157698523470113,LumA
517,0.8840765322788225,0.2458636396195041,0.421461173372879,LumA
518,0.4794185676258466,0.3338013846323723,0.7244921929138021,LumA
519,0.4792590192777152,0.0274345222320677,0.3520874973470901,Normal
520,0.1091050899418778,0.5483968451642065,0.7488581147017338,Basal
521,0.1879405838688576,0.4533448799677998,0.3589700567189121,Basal
522,0.6618807850857212,0.451793579436845,0.4062203286146667,LumB
523,0.6514671985596554,0.3289770738335436,0.3107341580538258,Normal
524,0.8510943174184622,0.2982273083010399,0.4998958256735195,LumA
525,0.0516938498753297,0.283792588951016,0.2864395937316866,Basal
526,0.5085285433647331,0.2009612867682896,0.4290705708015735,LumA
527,0.1345647319487093,0.4407611678350477,0.3400339260263643,Basal
528,0.7046066627183442,0.3787577149388788,0.4869251698644123,LumB
529,0.5582278654241314,0.4608883804226767,0.3069845382582742,LumB
530,0.6025757589278798,0.5207014220963181,0.6704788543860547,LumB
531,0.4784223395839602,0.2106645768657467,0.4154384894063782,LumA
532,0.3237336889485122,0.4469488811358628,0.3372648077169743,Normal Like
533,0.7268043840291325,0.2987280951077297,0.6362122051159738,LumB
534,0.1212122709985086,0.2350347016104686,0.3401671854753127,Basal
535,0.5355994617156429,0.2591349958172728,0.3979014471907038,LumA
536,0.1155928109219209,0.4638936709497584,0.4793261044696572,Basal
537,0.7671112359582449,0.2876416264242979,0.3368854322710434,LumA
538,0.8081048864959262,0.1533663090775699,0.360835644699877,LumA
539,0.253013366345988,0.2503814132071809,0.5384241178896072,Basal
540,0.0875185185754103,0.3675307429290853,0.8248472607952508,HER2+
541,0.6341687849571092,0.3606727634336678,0.8119387717616469,HER2+
542,0.0604321731192056,0.4254502198857262,0.7555696380210839,HER2+
543,0.5806928514193396,0.5237626601700107,0.4690185396511597,LumA
544,0.444548828674122,0.259553586292802,0.4555916553130906,LumA
545,0.7721678131733153,0.2027826878929238,0.1895726804337973,LumA
546,0.5449237645093831,0.3449551389019327,0.5139382910599463,HER2+
547,0.1343393832039398,0.5248051626347485,0.4817069632527873,HER2+
548,0.4270515299170896,0.0786159461189596,0.4045430424287858,Normal
549,0.6875596410064885,0.3745844218959788,0.4046708363075121,Normal Like
550,0.4518763148634012,0.1965645373535191,0.4477938071453974,LumB
551,0.778197294517248,0.4070490593106068,0.4285171800082,LumB
552,0.5972663663377239,0.5986408706351657,0.347994847788981,LumB
553,0.0988733596449113,0.3447759481204716,0.7404607822976382,HER2+
554,0.7654820927771022,0.299254593800547,0.4006053854760726,LumA
555,0.7181068005680581,0.4745102183610755,0.5332940714362431,LumB
556,0.5478683404950723,0.1705496460371858,0.4538620288957497,LumA
557,0.7421531779686981,0.4215613682141343,0.2742690886954498,LumB
558,0.0466527177065162,0.5461577807943788,0.296460398499396,Basal
559,0.8486021907985951,0.4597954976862846,0.3928978887686837,LumB
560,0.6926766806473147,0.2140614029811461,0.4682741928863576,Normal Like
561,0.8249012756007367,0.4544908159295647,0.4614867229061526,LumA
562,0.1055426990630156,0.4133775392110646,0.3835768707990026,HER2+
563,0.3293504515453512,0.0480337147033666,0.3472728393829394,Normal
564,0.7836258421254476,0.4059207708801678,0.3312677272123954,LumB
565,0.6491283272858723,0.5287129601777488,0.7098906327082033,HER2+
566,0.1800704316048021,0.5373686283266861,0.5300247951593346,HER2+
567,0.6888624332547978,0.2985045982042156,0.1143821040146237,LumB
568,0.6991119361437481,0.2943387977355207,0.4686655536005637,HER2+
569,0.0591244129314729,0.3750162485147886,0.2944526499926655,Basal
570,0.6141448018471567,0.1298166519383769,0.3987608662574082,LumA
571,0.826567353387235,0.2779735593364874,0.3710868863847462,LumB
572,0.7170485208936926,0.352232175028594,0.7436650517279597,HER2+
573,0.6019296714681084,0.6248195377324606,0.2962596652735533,LumB
574,0.5984233820151865,0.2057076026070203,0.3809670701539528,LumA
575,0.6724894900800557,0.3565016433272557,0.3609819304835456,LumB
576,0.6541151273271576,0.2290801447933374,0.4398468381861021,LumA
577,0.787858441743998,0.4823646494738474,0.3947245862687894,LumB
578,0.0413341116540529,0.5161314865872826,0.203022616384192,Basal
579,0.0329943722154084,0.6087463139233121,0.4186158149225298,Basal
580,0.0858309252529719,0.6368566396589449,0.3353494623244122,Basal
581,0.6366823273744686,0.1767644741725162,0.374861483569194,LumA
582,0.5590362720083639,0.3013191216886682,0.2999611252268478,LumB
583,0.5175147980939254,0.3216493510069812,0.3515878490525495,Basal
584,0.5903130541609654,0.3169631624483266,0.3203930620630139,Normal Like
585,0.7980450921163493,0.5921723700365136,0.4337079832492653,LumB
586,0.699752651067491,0.314575113515863,0.3611195219667056,Normal Like
587,0.3348552487068756,0.1972690531102339,0.1725741869625244,Normal Like
588,0.5793989976097493,0.0592802463741646,0.4148257413253031,Normal
589,0.6040107447890893,0.4092797921643728,0.4801344754626142,LumA
590,0.8990033020786307,0.1405754623178791,0.3854639693797218,LumA
591,0.7804398713436111,0.3424845137269228,0.4394605967519698,LumA
592,0.6058110275294937,0.2648732253947221,0.4138138154710867,LumA
593,0.8164106392033753,0.2070677193349986,0.3689984534012208,LumA
594,0.8532090251531682,0.2222015811075524,0.4894878592987192,LumB
595,0.6473560209822417,0.363190964337506,0.4637952234207351,LumA
596,0.0445641456137855,0.4055514048387512,0.3651086270004339,Basal
597,0.1146349967635699,0.2853029087117972,0.7885378061832186,Normal Like
598,0.6679173392758081,0.1658311970564625,0.3812119546198704,Normal Like
599,0.165872504785354,0.4103947419319063,0.8091937958029627,HER2+
600,0.7278122473387015,0.2788084871213298,0.3818876243063843,LumA
601,0.5492615265760749,0.2740094231607012,0.3415458116106741,LumB
602,0.7598848548530682,0.3023979305069053,0.4929369116686108,LumA
603,0.6667220525518361,0.3303356692441241,0.3792732747840512,Normal Like
604,0.8677402108688144,0.3665538100043869,0.0609442988973476,LumB
605,0.3408558249722798,0.0542094844883179,0.3088737783511906,Normal
606,0.1813059442478702,0.3040425754470277,0.4007480240486172,HER2+
607,0.6130446133244046,0.2719160976734304,0.4540937740321459,LumA
608,0.3728083376673035,0.0762498203080841,0.3574806453146099,Normal
609,0.0726891174725312,0.5480925563484922,0.3977459981262686,Basal
610,0.5973876945543479,0.2534937496752651,0.3927989115197528,LumA
611,0.3966599350756236,0.4865095303011656,0.2440100337475534,Basal
612,0.8529121999849563,0.3081824723170047,0.4917535431574733,LumA
613,0.8369637663047012,0.2368047718033199,0.4704652777209848,LumA
614,0.54308612389887,0.3797379315509441,0.8455193115151561,HER2+
615,0.720022414697212,0.0888097979474616,0.4067267227865441,LumA
616,0.552279522544283,0.276740493112471,0.4238106265135613,LumA
617,0.5109481793748024,0.3492929056098985,0.334006838160545,Normal Like
618,0.6069285348725075,0.3567509217868705,0.377666959608031,LumA
619,0.0816842722538112,0.3276942934468755,0.3865548701886084,Basal
620,0.7593314352944195,0.2932993333084218,0.3988033984934366,LumA
621,0.128786406176928,0.5381859109283472,0.17166189624783,Basal
622,0.5539837049527573,0.438654023843989,0.3266047774790381,LumB
623,0.2211520209762416,0.3165508773807339,0.6897123045576433,HER2+
624,0.7734419238495688,0.4611392643347556,0.3406080099905229,LumB
625,0.3654051624838671,0.0741090252293001,0.4001628606877834,Normal
626,0.72576073877254,0.4650014340017422,0.3395969916301224,LumB
627,0.8583524298365114,0.2013130277370731,0.3796718202366942,LumA
628,0.7710292275624141,0.1754067718208481,0.473746012101903,LumA
629,0.6827172192426788,0.3309905605551168,0.3631564283971809,Normal Like
630,0.5686381218723094,0.3704756928280666,0.4256821364101293,Normal Like
631,0.583463358806521,0.2746825777177336,0.5601473806018007,HER2+
632,0.6280377670523741,0.3066195298218447,0.1580875804092139,LumA
633,0.785008066162667,0.2446486372779981,0.769233033963187,LumA
634,0.5446237369891085,0.341382906986501,0.4084072962285002,LumB
635,0.7985103844645137,0.36836939655647,0.4468928407587348,LumB
636,0.0315126424654247,0.5588028567906651,0.56265941836973,Basal
637,0.6546043728785396,0.2093865104731854,0.431490931982149,LumA
638,0.5574747491245103,0.6586871092266389,0.3592542979564741,LumB
639,0.3518212561206209,0.0309653263653096,0.1959788801696013,Normal
640,0.8776166573959905,0.2360075021916204,0.3702164639838333,LumA
641,0.4238678457916449,0.2581707884138231,0.4213989549424516,Normal Like
642,0.097613157232085,0.2801250933004647,0.3307682907434924,Basal
643,0.6049861956889359,0.165117324215734,0.3896721368044559,LumA
644,0.6595197670217835,0.5084674541489606,0.4841692230442518,HER2+
645,0.5275051985142626,0.0974759896550711,0.3835310506515998,LumA
646,0.1603204981712796,0.3933032552731961,0.2225104314300835,Basal
647,0.6840944186011776,0.4123258786748429,0.536481757753315,LumB
648,0.873719520122182,0.2682140571800203,0.4346081789347981,LumA
649,0.0696304627476414,0.4020039633357719,0.3203625228294663,Basal
650,0.8437895038816776,0.387927519128132,0.3119860845904158,LumB
651,0.8453072304375889,0.1351109539775402,0.4520615963193861,LumA
652,0.8500920954882052,0.4054946279888478,0.4354892313744234,LumB
653,0.0180134072064888,0.3873755255946068,0.770983832513681,Basal
654,0.4347861046313336,0.1243132644326207,0.4059045491110596,LumA
655,0.0517157245652545,0.6174451607472211,0.4588384063035604,Basal
656,0.7360025727963819,0.4597336238642721,0.2238419690397206,LumB
657,0.6689513329085108,0.0419581960742993,0.3892182130091431,Normal
658,0.6500529117402256,0.15733527598819,0.4095993645378195,LumA
659,0.0944371307939822,0.3839255798787049,0.415669120186002,HER2+
660,0.2789299804928053,0.3075544672175286,0.3044994989386898,HER2+
661,0.5915323846826815,0.2553746447858045,0.3464837065799355,LumA
662,0.7205154110010317,0.2279008356848621,0.3307667563417862,LumB
663,0.8322638159084061,0.2317607008275557,0.4637689374102157,LumA
664,0.855444367266894,0.1647549860497445,0.444538214814361,LumA
665,0.6656601718943795,0.6751647389009029,0.4030809566825906,LumB
666,0.6322975934178425,0.3176384778128906,0.5274359725436476,LumB
667,0.5771088486365477,0.1030665280628157,0.3328606857791601,Normal Like
668,0.7165169229273861,0.3095453733521496,0.4278425289713503,LumB
669,0.0599508912001064,0.5339781746682897,0.3011428751627411,Basal
670,0.3942852436574592,0.2975311613159311,0.2897315017828842,Normal Like
671,0.5513658519080943,0.1160187441584547,0.3240577651567591,LumA
672,0.5179334018378161,0.1588894952408828,0.3287383680670757,Normal Like
673,0.1633871964200788,0.3727535902175141,0.7723575231107075,Basal
674,0.7776947954360535,0.5460237501512427,0.46479222259346,LumB
675,0.0601780272851266,0.5145357826003802,0.3738050587166582,Basal
676,0.6543552149144963,0.5846761971896361,0.4368769584478039,LumA
677,0.1830802895897768,0.4221275187199082,0.7173896385426669,HER2+
678,0.163739991078113,0.2311435246889172,0.9801880808133082,HER2+
679,0.0519036766854107,0.406257337515747,0.8149039457552567,HER2+
680,0.6041615067592792,0.3351872628134928,0.4712761590349319,HER2+
681,0.865872454983222,0.3800079113141267,0.3650130977231045,LumB
682,0.4956547107371751,0.0828270570531963,0.4064454379715401,Normal
683,0.6309689248958212,0.1501327192456539,0.3583169127234175,LumA
684,0.0197238676077708,0.4705451803221303,0.3384583957244685,Basal
685,0.0840313487969948,0.4253001683757981,0.2370592657366427,Basal
686,0.2522254484153871,0.3049176269374481,0.4042649654336325,HER2+
687,0.7854727701898536,0.2022994172816412,0.3897742780556621,LumA
688,0.653520210273608,0.3288288555184813,0.2510123425003789,Normal Like
689,0.1151740295302344,0.2545747226308199,0.0412734370103741,Basal
690,0.447247583315109,0.1562245400592629,0.3968381573574143,LumA
691,0.650914953435641,0.3765233424136334,0.309922252850037,LumA
692,0.0729089052537489,0.5341409714488422,0.2631383513291836,Basal
693,0.7853986984461208,0.3271761616944652,0.3441744440205564,LumB
694,0.3539303966277978,0.1840263648629056,0.7330730226755614,Normal
695,0.1064313439081763,0.5052868613603567,0.3010194586844297,Basal
696,0.0208824535373847,0.4854882117949086,0.2507083457070383,Basal
697,0.7195863344038442,0.1094563938168925,0.359922417014786,Normal
698,0.7119364222984199,0.0934741331609357,0.3504025337897513,Normal
699,0.7642931355533084,0.3422135433744031,0.6977775997829967,LumB
700,0.7753423498089915,0.2190074709270908,0.3619020054160827,LumA
701,0.517478863473602,0.0530537216394105,0.3434224469839974,Normal
702,0.3349300025068114,0.1656076508479183,0.3472483588534565,Normal
703,0.2571492089932972,0.4267483167825446,0.2789686659570276,Basal
704,0.8122829873368491,0.3297868502423303,0.5004710867541884,LumA
705,0.6641145976335736,0.1586223133675054,0.5403517120207222,LumA
706,0.4367282574991089,0.2859825609783066,0.2989654733609274,LumB
707,0.6079056818789722,0.1402094156911681,0.3948629944686703,LumA
708,0.0631095321397333,0.3648509002288442,0.3554096402568718,Basal
709,0.5762220955713979,0.4564930312795237,0.4553828922850851,LumA
710,0.5508178851533797,0.3130002413569928,0.570337384577307,HER2+
711,0.145690724977215,0.5112197728925572,0.3264487243369166,Basal
712,0.0438356346301753,0.485856920311244,0.2358868725648863,Basal
713,0.042521801651715,0.3902167866091839,0.24489009728702,Basal
714,0.6435634775154462,0.6571325916766547,0.244244286815283,HER2+
715,0.5166695742462266,0.1252153940760869,0.3552040027056534,Normal
716,0.7513499860053315,0.2240886564903524,0.4532331133254015,LumA
717,0.7406031171363803,0.2894805822178024,0.3721961671947695,LumA
718,0.8612600338400866,0.3739447811425073,0.3895241257840112,LumA
719,0.0453571875983088,0.4322341210174347,0.8652521106172448,HER2+
720,0.7959582836391956,0.1766874583264781,0.4283104629580335,LumA
721,0.8246797575198256,0.3221878721609495,0.459118023139353,LumA
722,0.0930091105852529,0.4826919014128752,0.1789705951426884,Basal
723,0.4518691096187614,0.3283335993783359,0.4342120559326815,HER2+
724,0.604855705094405,0.4026271299403641,0.2879306857980747,LumB
725,0.7834569534552734,0.1803240382953468,0.4372870000161605,LumA
726,0.4578891438294966,0.0510677746265281,0.3005701100344843,Normal Like
727,0.7505369189812237,0.3321953069575782,0.5027028507339029,HER2+
728,0.0367186944730884,0.3697375637978238,0.8026824904146296,HER2+
729,0.6814119720177273,0.1981454833527651,0.3303398683672249,LumA
730,0.5611592091558333,0.2420597230131004,0.4243713324843782,LumA
731,0.3351234539543009,0.3008699554234384,0.8469187380608998,HER2+
732,0.4397933866345618,0.0767610902813785,0.1874464613357113,Normal
733,0.4833774970407576,0.1660337111734307,0.2504600074695298,Normal Like
734,0.6985130465081385,0.1136736798477843,0.3903936469587564,Normal Like
735,0.1151283426958186,0.4974434210830354,0.733401885302245,HER2+
736,0.797817356787916,0.1823872421540375,0.4646395914630736,LumA
737,0.8702691101131769,0.3372063932571005,0.3607011705731582,LumB
738,0.8475844587966916,0.2648491609336312,0.380399908050229,LumB
739,0.1020487394724833,0.2033471715423935,0.3030538755501898,Basal
740,0.6991343690664303,0.3892137894901993,0.2830707144757512,LumB
741,0.6644115377958858,0.0769306178423809,0.3831468037134371,Normal
742,0.6445679197655865,0.6214516004911674,0.3689428351187296,LumB
743,0.2638161327237908,0.0,0.3069579168463372,Normal
744,0.6040083091321221,0.3357349505571038,0.6226843335764038,Normal Like
745,0.8011060864740107,0.5233323340179181,0.3260548022486185,LumB
746,0.5134812274974139,0.057154534738515,0.4099806728914298,Normal
747,0.0624936282998868,0.288205692082193,0.4259839555257512,Normal Like
748,0.8147377416581846,0.3544783793182542,0.3864681401516645,Normal
749,0.6882488677600079,0.5214511667634028,0.4108520551848983,LumB
750,0.5792690722378141,0.3480816301268961,0.3776743084329005,LumB
751,0.676468665810446,0.6148159337706458,0.2670589320864585,LumB
752,0.7424800345490411,0.1469927760771771,0.4108614454656734,LumA
753,0.7461431060337944,0.459592146725104,0.4040316025578256,LumB
754,0.7133087261168152,0.1494361699951196,0.478191406536145,LumA
755,0.1123032760042898,0.468609662740406,0.7577057229688011,HER2+
756,0.7318320942653217,0.2259915207509141,0.3816494422980779,LumA
757,0.7227451962014582,0.1732483755942933,0.4387850005462293,LumA
758,0.7232693362580005,0.1941136461193691,0.4970616627600184,LumA
759,0.6630165216633802,0.4251707256847021,0.5240282086238977,LumA
760,0.6651819928485531,0.5918223260222641,0.7360321299450987,HER2+
761,0.5875650974842672,0.2372560078402328,0.4072436346890134,Normal Like
762,0.3901579442345037,0.0855980620482862,0.262201967024802,Normal
763,0.8004216442073508,0.1972599911779183,0.4090904551795235,LumA
764,0.1094951466273369,0.4824041394441187,0.3031637741664904,HER2+
765,0.2230683625438778,0.0911550892113014,0.0730142135460371,Normal
766,0.4613076669168671,0.0922366139659779,0.3176682059095716,Normal Like
767,0.0904713799242193,0.2799195389077208,0.3701599245503893,Basal
768,0.860889538829303,0.3405133138260235,0.3397144827912418,LumA
769,0.7349593628731335,0.234983330899197,0.4469702355951319,LumA
770,0.175645848441181,0.3304329486295065,0.8316190461236893,Basal
771,0.678100868166813,0.2002298938319014,0.4088244943052895,Normal Like
772,0.0515586965550672,0.5896193657037386,0.1949116949130268,Basal
773,0.1158796918717849,0.3763465392262615,0.2249017275632449,Basal
774,0.4761672559876864,0.2626978028337707,0.5271814353591999,Basal
775,0.2116865125344534,0.5564314560803856,0.2949162110640813,Basal
776,0.6787782215810605,0.5364327236810265,0.4241234896019994,LumA
777,0.5746177664477313,0.4114924048044541,0.3089956859362683,Basal
778,0.7535257717398618,0.1544537115083361,0.3554589418747229,LumA
779,0.7251490854197918,0.5119867878411377,0.3917016441966717,LumB
780,0.6414138281894283,0.1716508777636105,0.4277540328191269,LumA
781,0.6354549526128478,0.1439774202802688,0.4177784867173236,LumA
782,0.5834936619203097,0.3210011945051835,0.3179325492458121,LumB
783,0.044649946477435,0.4170809731292758,0.362555028209471,Basal
784,0.366434129469222,0.068873938804537,0.3509350816108312,Normal
785,0.0863678345428604,0.3245041501507419,0.2664476476190222,Basal
786,0.2786368203266389,0.2071903412889741,0.2135992909659304,Normal Like
787,0.7661392349434311,0.3949840945568179,0.397747043696564,Normal Like
788,0.0485482463782924,0.4481015490961521,0.8772893449365609,Basal
789,0.143306738637723,0.5281590719084527,0.3145627698793499,Basal
790,0.5982616426165436,0.2087934126644398,0.3108675478556976,Normal Like
791,0.7825484416798901,0.1232606192216908,0.3815366185527867,LumA
792,0.5615926138826092,0.1093594713194366,0.3703601559962934,Normal Like
793,0.82908699603217,0.4269662248144087,0.3757401008839334,LumB
794,0.7983265658817742,0.1768459392681636,0.4686082820483754,LumA
795,0.2353435900081148,0.3698634628410222,0.3074318258422922,Basal
796,0.7895432812177391,0.1295500881922899,0.3751821550224404,LumA
797,0.2496962799274392,0.5070499889399849,0.4356677872514329,Basal
798,0.0861190421135943,0.4799968964862348,0.563969538012379,HER2+
799,0.5499848749862132,0.1374920673668145,0.321380576794067,Normal Like
800,0.2851958211114664,0.0835372007243054,0.2181992758706669,Normal
801,0.775976369297815,0.3355127007245548,0.4121536692819317,LumB
802,0.7804465039519402,0.4307691427270359,0.4693912339736563,Normal
803,0.645361200658736,0.4663640231194974,0.393162953736235,HER2+
804,0.0768903084118823,0.2886201707101024,0.1082263813750788,Basal
805,0.6884972457020085,0.3390487485317036,0.364981168065844,LumA
806,0.7468922597937151,0.1139700693171224,0.4237641828786196,LumA
807,0.1459106837111984,0.430078303450199,0.7044649975705833,Basal
808,0.1618870669042357,0.3706414927708431,0.8429935047994346,HER2+
809,0.8530107979365789,0.1679382648806605,0.4478585350813627,LumA
810,0.2088863931214254,0.3446136762078708,0.3189977954570052,Basal
811,0.6637307702037916,0.0607119978038656,0.4000030712760143,LumA
812,0.6577008099060927,0.0723032565958629,0.3234860229304279,Normal
813,0.5312549429080081,0.335866351004249,0.4648365586485278,LumB
814,0.5006642037515301,0.2105918037536406,0.3443073714905131,Normal Like
815,0.7815977849130565,0.4198017261809514,0.4341895072188146,LumB
816,0.7437727079014951,0.4544777719517447,0.4491420465806783,LumB
817,0.3348033377156602,0.4385402989257657,0.5513359811485209,HER2+
818,0.1257688031653972,0.2068530191735208,0.5265099201521616,Normal Like
819,0.7730687225214001,0.296682155555497,0.608590891069972,LumA
820,0.6375606185285215,0.346504456485232,0.4968454003305177,LumB
821,0.4592216694433983,0.204186517853484,0.3474121872083923,LumA
822,0.7467144264496695,0.2392325081842319,0.359056367771444,LumA
823,0.0777319617634245,0.5326531020975234,0.6766812149928793,HER2+
824,0.5933546657470103,0.2492520747554786,0.4013228645777187,LumA
825,0.8314932673027243,0.2402169008467305,0.4169557216511482,LumA
826,0.6761440056341448,0.4230088079078659,0.8374589223792698,LumB
827,0.098754501459745,0.5253373416301845,0.3502809955103397,Basal
828,0.6278375238960279,0.494345020320187,0.6395019181799044,LumB
829,0.532084852274468,0.2755738881441327,0.4016236016196169,LumA
830,0.7238463755496579,0.5225873610913473,0.4579516595041192,LumB
831,0.5597979112351507,0.35359237801842,0.3634380357363559,LumA
832,0.0942904600692421,0.5265365892293451,0.5921025645982619,HER2+
833,0.7732823048077864,0.4252970280740359,0.4568786139913318,LumB
834,0.0826802614353146,0.452776681920585,0.3752099309666637,Basal
835,0.6361329483632722,0.3010694090217498,0.3899150160087536,LumA
836,0.6472099605560203,0.4376601294072888,0.7225737914086761,HER2+
837,0.8441772473964702,0.1877624962993606,0.3738946093799029,LumA
838,0.8230879341901794,0.2428988873438874,0.4738966233681126,LumA
839,0.5569216014313494,0.3244779783245423,0.3729733821497054,LumB
840,0.5621989601724168,0.4944420694386169,0.355947936237136,LumA
841,0.6724175035610013,0.2660559193998666,0.3519031543008035,LumA
842,0.7323181580677677,0.167924582247852,0.4101252901124061,LumA
843,0.5934025083472275,0.203239846252083,0.3763100906988323,LumA
844,0.5833668610368434,0.2490991988683236,0.459042606217973,LumA
845,0.026899224271689,0.5000162419981018,0.4040915244207437,Basal
846,0.5161959890646897,0.3443182068756349,0.4207045626884508,LumA
